rand_ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,state_indegree,state_outdegree,prox_indegree,prox_outdegree,rand_ind_t,null_indegree,null_outdegree,state_null_indegree,state_null_outdegree,dist_null_indegree,dist_null_outdegree
1010,1139,2019-09-19,1300 block of Columbia Rd NW Washington District of Columbia,1.0227308671603779,1,5,Washington,District of Columbia,-77.0306147,38.9274332,0.6931471805599453,1.791759469228055,31,25,0,0,6,3,566,29,24,0,0,1,2
1011,1170,2019-11-04,5000 block of Northridge Dr Houston Texas,0.9680344001221916,1,4,Houston,Texas,-95.34849990000001,29.6714043,0.6931471805599453,1.6094379124341005,18,21,4,0,3,1,567,28,25,0,1,2,0
1012,284,2015-07-22,5500 block of Old Atlanta Road Suwanee Georgia,1.2542316284596384,5,0,Suwanee,Georgia,-84.12719349999998,34.080226399999994,1.791759469228055,0.0,33,21,1,1,3,3,568,27,24,2,1,6,3
1013,284,2015-07-22,Fair Ave and Ashland Ave Saint Louis Missouri,0.583773044716594,0,6,Saint Louis,Missouri,-90.23038340000001,38.664336,0.0,1.9459101490553128,34,20,1,2,3,3,568,27,24,0,1,2,1
1014,390,2016-02-19,4100 block of Buena Vista Road Edgerton Missouri,1.1266065387038702,4,0,Edgerton,Missouri,-94.6253659,39.4931055,1.6094379124341005,0.0,21,23,0,1,0,4,569,28,23,1,0,1,1
1015,390,2016-02-19,509 Porter Street Vallejo California,0.9010913347279288,1,3,Vallejo,California,-122.24549209999998,38.0882818,0.6931471805599453,1.3862943611198906,20,24,3,2,0,0,569,28,23,3,2,0,0
1016,192,2015-02-06,1219 N. Sheridan Road Tulsa Oklahoma,0.9680344001221916,1,4,Tulsa,Oklahoma,-95.9040769,36.1720775,0.6931471805599453,1.6094379124341005,18,16,0,0,1,2,570,26,24,0,0,1,0
1017,572,2016-12-25,8600 block of S Maryland Ave Chicago Illinois,1.4532374265141534,3,4,Chicago,Illinois,-87.60388379999998,41.73833459999999,1.3862943611198906,1.6094379124341005,25,23,4,1,4,2,571,22,23,1,2,2,3
1018,572,2016-12-25,858 US-231 Ozark Alabama,0.4828313737302301,0,4,Ozark,Alabama,-85.6617491,31.449817499999998,0.0,1.6094379124341005,24,24,1,0,2,2,571,22,23,2,0,5,1
1019,572,2016-12-25,4 North 3rd Avenue Mount Vernon New York,1.0227308671603779,1,5,Mount Vernon,New York,-73.83670440000002,40.91249970000001,0.6931471805599453,1.791759469228055,23,25,1,0,4,2,571,22,23,0,0,2,4
1020,308,2015-08-26,3025 W. Van Buren Ave Chicago Illinois,1.0986122886681096,2,2,Chicago,Illinois,-87.70203400000004,41.875696999999995,1.0986122886681098,1.0986122886681098,24,24,1,1,2,3,572,22,21,2,1,3,2
1021,308,2015-08-26,5000 block of Drew Avenue North Minneapolis (Brooklyn Center) Minnesota,0.4828313737302301,0,4,Minneapolis (Brooklyn Center),Minnesota,-93.3270926,45.0460614,0.0,1.6094379124341005,25,23,0,3,0,3,572,22,21,0,1,0,1
1022,308,2015-08-26,800 block of 19th Street West Palm Beach Florida,1.0986122886681096,2,2,West Palm Beach,Florida,-80.05945320000002,26.7318343,1.0986122886681098,1.0986122886681098,23,25,1,2,1,2,572,22,21,0,2,0,2
1023,305,2015-08-22,302 East Reed Street Roswell New Mexico,1.178350206951907,3,1,Roswell,New Mexico,-104.518173,33.3814315,1.3862943611198906,0.6931471805599453,26,25,0,0,0,0,573,23,21,1,0,1,1
1024,305,2015-08-22,State Road 408 Orlando (Pine Hills) Florida,0.4828313737302301,0,4,Orlando (Pine Hills),Florida,-81.457679,28.549097200000002,0.0,1.6094379124341005,27,24,0,2,1,2,573,23,21,1,1,1,1
1025,500,2016-08-21,Westview and Stratton Street Boston Massachusetts,0.4828313737302301,0,4,Boston,Massachusetts,-71.0887781,42.29111320000001,0.0,1.6094379124341005,27,26,0,0,4,2,574,24,20,0,0,1,3
1026,500,2016-08-21,19 Plymouth St Bridgeport Connecticut,0.7917171988845775,0,13,Bridgeport,Connecticut,-73.17553459999998,41.198299,0.0,2.6390573296152584,26,27,2,0,5,6,574,24,20,0,0,3,4
1027,222,2015-04-02,1900 block of West Lanvale Street Baltimore Maryland,0.5375278407684164,0,5,Baltimore,Maryland,-76.647594,39.297752,0.0,1.791759469228055,16,27,0,0,1,7,575,25,20,0,0,4,4
1028,621,2017-03-25,Minnesota Ave Knoxville Tennessee,0.9680344001221916,1,4,Knoxville,Tennessee,-83.9578046,35.9846368,0.6931471805599453,1.6094379124341005,19,30,0,0,3,5,576,25,18,1,1,2,2
1029,621,2017-03-25,8443 Grand River Ave Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-83.1209599,42.3612245,0.6931471805599453,1.3862943611198906,18,31,1,0,6,9,576,25,18,0,0,2,4
1030,621,2017-03-25,E 79th St and Woodland Ave Cleveland Ohio,1.0986122886681096,2,2,Cleveland,Ohio,-81.63337469999998,41.4881809,1.0986122886681098,1.0986122886681098,17,32,1,3,2,5,576,25,18,0,1,1,2
1031,801,2018-02-23,W 23rd St Palm Beach Gardens (Riviera Beach) Florida,0.9010913347279288,1,3,Palm Beach Gardens (Riviera Beach),Florida,-80.05933399999998,26.781056,0.6931471805599453,1.3862943611198906,17,18,2,2,2,1,577,25,18,2,0,2,0
1032,147,2014-11-16,115 S. Durango El Paso Texas,0.583773044716594,0,6,El Paso,Texas,-106.4935119,31.7570762,0.0,1.9459101490553128,18,20,0,1,0,0,578,24,17,1,0,1,0
1033,147,2014-11-16,1891 E Market St Akron Ohio,0.9680344001221916,1,4,Akron,Ohio,-81.4601481,41.0619729,0.6931471805599453,1.6094379124341005,19,19,0,2,1,4,578,24,17,1,0,2,1
1034,437,2016-05-21,Levi Barnes Road Jackson Georgia,0.9010913347279288,1,3,Jackson,Georgia,-84.0273833,33.259833799999996,0.6931471805599453,1.3862943611198906,21,30,2,0,6,2,579,24,18,1,0,3,0
1035,367,2015-12-13,5550 S. Flower Street Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.282451,34.01606629999999,0.6931471805599453,1.3862943611198906,25,16,4,2,3,1,580,24,17,1,0,0,1
1036,367,2015-12-13,17000 block of Keelson Lane Huntington Beach California,0.4828313737302301,0,4,Huntington Beach,California,-117.99043529999999,33.711658899999996,0.0,1.6094379124341005,24,17,3,3,2,2,580,24,17,1,0,1,0
1037,917,2018-09-07,2024 N Washington Ave Minneapolis Minnesota,0.9010913347279288,1,3,Minneapolis,Minnesota,-93.2815258,45.0001271,0.6931471805599453,1.3862943611198906,23,21,0,0,0,1,581,25,17,1,2,1,2
1038,709,2017-08-22,300 block of N Central Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.76546499999998,41.885933,0.0,1.6094379124341005,24,20,2,3,2,4,582,24,18,2,0,3,0
1039,264,2015-06-21,Rebecca and East Swissvale Avenue Pittsburgh (Wilkinsburg) Pennsylvania,0.4828313737302301,0,4,Pittsburgh (Wilkinsburg),Pennsylvania,-79.8795557,40.43819149999999,0.0,1.6094379124341005,24,29,1,1,3,8,583,23,17,0,1,4,1
1040,264,2015-06-21,726 Georgetown St Lexington Kentucky,0.9680344001221916,1,4,Lexington,Kentucky,-84.50229300000002,38.068558,0.6931471805599453,1.6094379124341005,23,30,0,1,1,3,583,23,17,0,0,1,2
1041,1048,2019-05-10,1900 block of N Croskey St Philadelphia Pennsylvania,0.5375278407684164,0,5,Philadelphia,Pennsylvania,-75.1712474,39.9836125,0.0,1.791759469228055,26,31,1,1,6,7,584,24,17,1,0,3,4
1042,1048,2019-05-10,4000 block of Ashland Ave Saint Louis Missouri,0.583773044716594,0,6,Saint Louis,Missouri,-90.2265531,38.662662,0.0,1.9459101490553128,25,32,1,2,5,3,584,24,17,0,1,0,4
1043,1075,2019-06-18,700 block of Dr Martin Luther King Jr Blvd Newark New Jersey,0.9680344001221916,1,4,Newark,New Jersey,-74.18265439999998,40.7282439,0.6931471805599453,1.6094379124341005,26,36,0,2,1,9,585,23,17,0,0,4,4
1044,231,2015-04-27,State Route 85 Gila Bend Arizona,1.0986122886681096,2,2,Gila Bend,Arizona,-112.71670149999999,32.947353899999996,1.0986122886681098,1.0986122886681098,21,28,1,1,1,1,586,21,18,0,0,0,0
1045,231,2015-04-27,1365 Flatbush Ave Brooklyn New York,1.2518599757979068,2,4,Brooklyn,New York,-73.95254859999999,40.6377674,1.0986122886681098,1.6094379124341005,22,27,1,3,4,7,586,21,18,0,1,5,4
1046,1008,2019-02-20,529 N College St Covington Tennessee,0.4828313737302301,0,4,Covington,Tennessee,-89.64842220000001,35.57106779999999,0.0,1.6094379124341005,20,20,0,0,3,2,587,21,18,1,1,1,2
1047,178,2015-01-08,104 Harrishof Street Boston Massachusetts,0.9010913347279288,1,3,Boston,Massachusetts,-71.0887518,42.31666370000001,0.6931471805599453,1.3862943611198906,19,18,0,1,0,3,588,20,20,0,0,2,2
1048,103,2014-08-09,400 3rd Ave N Minneapolis Minnesota,1.1443703995928276,1,8,Minneapolis,Minnesota,-93.2751811,44.9828835,0.6931471805599453,2.19722457733622,23,25,0,0,0,0,589,20,20,1,1,1,1
1049,842,2018-05-14,2020 Etting St Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.63648049999998,39.307360100000004,0.0,1.6094379124341005,26,25,0,0,4,2,590,18,20,0,0,4,2
1050,524,2016-10-03,Fourth St and Hennepin Ave Minneapolis Minnesota,0.4828313737302301,0,4,Minneapolis,Minnesota,-93.271348,44.9804419,0.0,1.6094379124341005,27,18,0,0,0,0,591,18,21,2,0,2,0
1051,838,2018-05-09,Sahler St and N 48th St Omaha Nebraska,0.4828313737302301,0,4,Omaha,Nebraska,-95.98548709999999,41.2968726,0.0,1.6094379124341005,23,22,0,2,0,2,592,17,21,0,0,0,0
1052,838,2018-05-09,5200 block of Minerva Avenue Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.268578,38.661459,0.0,1.6094379124341005,24,21,1,1,3,1,592,17,21,1,0,2,2
1053,447,2016-06-09,Landview Drive Fort Walton Beach Florida,0.4828313737302301,0,4,Fort Walton Beach,Florida,-86.648831,30.462035999999998,0.0,1.6094379124341005,25,34,1,1,3,0,593,18,21,0,1,0,1
1054,184,2015-01-20,321 Lansinger Lane Clarksville Tennessee,0.9010913347279288,1,3,Clarksville,Tennessee,-87.41908629999998,36.613556700000004,0.6931471805599453,1.3862943611198906,18,15,2,1,2,1,594,17,21,1,1,4,2
1055,144,2014-11-07,East 126th Street and North Compton Avenue Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.24621680000001,33.9184737,0.0,1.6094379124341005,19,21,3,3,1,3,595,17,20,0,2,0,3
1056,144,2014-11-07,136th Street  Compton California,0.4828313737302301,0,4,Compton,California,-118.2466787,33.9081125,0.0,1.6094379124341005,20,20,4,2,2,2,595,17,20,0,2,1,2
1057,270,2015-07-02,500 block of Lynn St Indianapolis Indiana,0.9010913347279288,1,3,Indianapolis,Indiana,-86.19482159999998,39.7746957,0.6931471805599453,1.3862943611198906,25,33,0,1,7,8,596,18,22,0,0,4,3
1058,1104,2019-07-27,1555 Linden Blvd Brooklyn New York,1.2306750213283617,1,11,Brooklyn,New York,-73.90282189999998,40.65648119999999,0.6931471805599453,2.4849066497880004,21,23,0,1,4,4,597,17,21,1,1,5,5
1059,1104,2019-07-27,505 N Rock Rd Wichita Kansas,0.9010913347279288,1,3,Wichita,Kansas,-97.246144,37.696061,0.6931471805599453,1.3862943611198906,22,22,0,0,0,0,597,17,21,0,0,0,1
1060,382,2016-01-26,Airport Way S. and S. Atlantic St. Seattle Washington,1.184916910403644,2,3,Seattle,Washington,-122.3224741,47.5903362,1.0986122886681098,1.3862943611198906,16,26,0,1,0,1,598,17,21,0,0,0,0
1061,699,2017-08-05,900 block of Brook Road Lakewood New Jersey,0.4828313737302301,0,4,Lakewood,New Jersey,-74.18904429999998,40.101205900000004,0.0,1.6094379124341005,20,23,0,2,3,8,599,17,19,0,0,4,6
1062,699,2017-08-05,1939 W Tennessee St Tallahassee Florida,0.9010913347279288,1,3,Tallahassee,Florida,-84.3161753,30.448443,0.6931471805599453,1.3862943611198906,18,25,1,1,1,1,599,17,19,1,0,1,0
1063,699,2017-08-05,300 block of Ellis St Allendale South Carolina,0.9010913347279288,1,3,Allendale,South Carolina,-81.2960586,33.0020886,0.6931471805599453,1.3862943611198906,19,24,0,0,3,1,599,17,19,0,1,0,2
1064,138,2014-10-16,Mogul Street Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-82.9621522,42.4167375,0.6931471805599453,1.3862943611198906,19,20,1,0,2,5,600,18,19,0,0,1,2
1065,1057,2019-05-20,1900 block of Bacon Street Alexandria Louisiana,0.9680344001221916,1,4,Alexandria,Louisiana,-92.4558442,31.286352700000002,0.6931471805599453,1.6094379124341005,26,33,2,1,3,2,601,18,19,0,0,0,1
1066,1057,2019-05-20,2424 Sullivant Ave Columbus Ohio,0.4828313737302301,0,4,Columbus,Ohio,-83.06346629999999,39.9456086,0.0,1.6094379124341005,25,34,1,1,4,2,601,18,19,0,0,2,1
1067,1057,2019-05-20,8118 E 16th St Tulsa Oklahoma,1.0986122886681096,2,2,Tulsa,Oklahoma,-95.8856563,36.1383481,1.0986122886681098,1.0986122886681098,27,32,0,1,0,1,601,18,19,0,0,1,0
1068,196,2015-02-15,200 block of W. 14th Street Long Beach California,0.5375278407684164,0,5,Long Beach,California,-118.1937466,33.783710799999994,0.0,1.791759469228055,15,16,1,2,0,1,602,20,22,2,3,2,2
1069,380,2016-01-23,8105 Avalon Blvd Los Angeles California,1.0986122886681096,2,2,Los Angeles,California,-118.2654023,33.9653677,1.0986122886681098,1.0986122886681098,17,26,3,3,2,2,603,20,23,3,2,3,1
1070,157,2014-11-30,2412 East 13th Street  Chattanooga Tennessee,0.5375278407684164,0,5,Chattanooga,Tennessee,-85.2711357,35.0246664,0.0,1.791759469228055,20,19,1,0,1,1,604,20,22,1,0,1,1
1071,157,2014-11-30,375 Remsen Avenue Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.9236281,40.6564708,0.0,1.6094379124341005,21,18,0,1,2,2,604,20,22,1,0,2,6
1072,627,2017-04-03,5401 Ave Q Lubbock Texas,0.6238324625039507,0,7,Lubbock,Texas,-101.8509502,33.5446603,0.0,2.079441541679836,22,33,1,2,0,0,605,21,21,0,3,0,0
1073,627,2017-04-03,1100 block of W Stiles St Philadelphia Pennsylvania,1.178350206951907,3,1,Philadelphia,Pennsylvania,-75.1539602,39.97170149999999,1.3862943611198906,0.6931471805599453,23,32,0,2,0,5,605,21,21,0,3,3,5
1074,88,2014-07-19,1300 North Mason Avenue Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.7745077,41.90395059999999,0.0,1.6094379124341005,24,22,2,2,2,1,606,21,21,0,2,1,4
1075,1093,2019-07-11,5901 Royal Palms St Houston Texas,0.4828313737302301,0,4,Houston,Texas,-95.331251,29.697753999999996,0.0,1.6094379124341005,35,22,2,2,2,1,607,21,22,1,3,1,3
1076,648,2017-05-16,21785 Lowcountry Hwy Ruffin South Carolina,1.178350206951907,3,1,Ruffin,South Carolina,-80.8151781,33.004837699999996,1.3862943611198906,0.6931471805599453,24,20,1,0,3,1,608,21,24,1,0,1,4
1077,852,2018-06-09,2000 block of 20th St Philadelphia Pennsylvania,0.9680344001221916,1,4,Philadelphia,Pennsylvania,-75.17923230000002,39.9263134,0.6931471805599453,1.6094379124341005,21,38,0,2,2,3,609,20,22,1,2,4,4
1078,852,2018-06-09,1709 S Cannon Blvd Kannapolis North Carolina,0.4828313737302301,0,4,Kannapolis,North Carolina,-80.60966490000001,35.4705489,0.0,1.6094379124341005,23,36,0,2,1,2,609,20,22,0,0,2,2
1079,852,2018-06-09,14 Copeland St Boston Massachusetts,0.4828313737302301,0,4,Boston,Massachusetts,-71.0813673,42.3221097,0.0,1.6094379124341005,22,37,0,0,0,2,609,20,22,0,1,3,2
1080,1144,2019-09-24,2000 block of South Hoyne Ave Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.67833399999998,41.854902,0.6931471805599453,1.3862943611198906,22,28,2,2,4,4,610,22,22,1,2,2,4
1081,825,2018-04-21,1800 block of W Diamond St Philadelphia Pennsylvania,1.0986122886681096,2,2,Philadelphia,Pennsylvania,-75.163119,39.985361,1.0986122886681098,1.0986122886681098,17,24,0,0,3,2,611,21,22,2,1,4,3
1082,1049,2019-05-11,Toll Rd and Bayberry Rd Effort Pennsylvania,0.4828313737302301,0,4,Effort,Pennsylvania,-75.47401669999998,40.9813323,0.0,1.6094379124341005,26,31,2,0,8,5,612,21,22,3,0,6,1
1083,603,2017-02-19,Church Street and East Virginia Beach Blvd Norfolk Virginia,0.9010913347279288,1,3,Norfolk,Virginia,-76.2792522,36.856479799999995,0.6931471805599453,1.3862943611198906,21,18,0,1,2,2,613,19,27,0,0,3,1
1084,754,2017-11-12,4601 Melton Rd Gary Indiana,0.6238324625039507,0,7,Gary,Indiana,-87.2812842,41.5949857,0.0,2.079441541679836,28,16,0,0,3,4,614,19,25,0,1,3,7
1085,754,2017-11-12,50 Lower Alabama St Atlanta Georgia,1.0986122886681096,2,2,Atlanta,Georgia,-84.38986589999998,33.751539,1.0986122886681098,1.0986122886681098,26,18,0,1,2,1,614,19,25,0,1,3,2
1086,754,2017-11-12,S Calvin Ave Fresno California,0.5375278407684164,0,5,Fresno,California,-119.7342994,36.681821,0.0,1.791759469228055,27,17,4,2,4,1,614,19,25,2,2,2,2
1087,1044,2019-05-04,W 27th St and Tatnall St Wilmington Delaware,0.4828313737302301,0,4,Wilmington,Delaware,-75.5356448,39.75579099999999,0.0,1.6094379124341005,23,27,0,0,5,3,615,19,22,0,0,6,2
1088,1044,2019-05-04,5105 Holiday Dr Stockton California,0.9680344001221916,1,4,Stockton,California,-121.29724240000002,38.0012191,0.6931471805599453,1.6094379124341005,24,26,5,4,2,2,615,19,22,3,1,1,0
1089,1044,2019-05-04,101 W Maryland St Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.16046960000001,39.7651971,0.0,1.6094379124341005,25,25,0,2,3,6,615,19,22,1,0,3,7
1090,1044,2019-05-04,Union Blvd and Northland Ave Saint Louis Missouri,0.9680344001221916,1,4,Saint Louis,Missouri,-90.2637928,38.671350200000006,0.6931471805599453,1.6094379124341005,26,24,0,2,4,4,615,19,22,0,0,1,1
1091,371,2015-12-25,Franklin and Odessa Jacksonville Florida,0.4828313737302301,0,4,Jacksonville,Florida,-81.6394057,30.332879600000002,0.0,1.6094379124341005,22,14,2,1,2,1,616,22,22,0,0,1,1
1092,371,2015-12-25,785 Schillinger Rd S Mobile Alabama,0.4828313737302301,0,4,Mobile,Alabama,-88.2216179,30.6731365,0.0,1.6094379124341005,21,15,0,0,1,1,616,22,22,0,0,0,1
1093,734,2017-10-09,3352 Old Spanish Trail Houston Texas,0.5375278407684164,0,5,Houston,Texas,-95.372159,29.7011907,0.0,1.791759469228055,22,20,0,2,0,2,617,23,22,2,3,1,3
1094,817,2018-04-02,8500 block of Redcliff Rd Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.52239509999998,29.9040315,0.6931471805599453,1.3862943611198906,19,20,1,0,1,1,618,22,22,3,2,2,2
1095,865,2018-06-25,3900 block of S Vincennes Ave Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.61272989999998,41.8238013,0.0,1.9459101490553128,38,25,8,1,10,2,619,21,22,2,4,4,5
1096,766,2017-12-12,1301 Rivercrest Ln Garland Texas,0.4828313737302301,0,4,Garland,Texas,-96.6059777,32.924382,0.0,1.6094379124341005,19,20,1,0,1,0,620,21,21,3,2,3,1
1097,766,2017-12-12,17th and Gallagher Streets Louisville Kentucky,0.4828313737302301,0,4,Louisville,Kentucky,-85.78066,38.2386269,0.0,1.6094379124341005,20,19,0,0,1,2,620,21,21,0,0,3,1
1098,400,2016-03-06,900 block of West Victoria Street Compton California,1.1443703995928276,1,8,Compton,California,-118.2389731,33.867781,0.6931471805599453,2.19722457733622,25,22,2,1,1,0,621,22,19,2,0,1,1
1099,400,2016-03-06,890 Atlanta St Roswell Georgia,0.4828313737302301,0,4,Roswell,Georgia,-84.36199289999998,34.022834700000004,0.0,1.6094379124341005,26,21,0,1,3,3,621,22,19,1,0,3,2
1100,400,2016-03-06,120 Washington Avenue Chelsea Massachusetts,1.0689760711085556,1,6,Chelsea,Massachusetts,-71.0319246,42.396890899999995,0.6931471805599453,1.9459101490553128,27,20,0,0,0,1,621,22,19,1,0,1,1
1101,337,2015-10-19,300 Campbell Avenue Calumet City Illinois,0.583773044716594,0,6,Calumet City,Illinois,-87.550872,41.629428000000004,0.0,1.9459101490553128,23,16,6,0,9,2,622,24,20,2,3,4,4
1102,774,2017-12-27,3750 E Bonanza Rd Las Vegas Nevada,1.0986122886681096,2,2,Las Vegas,Nevada,-115.09423400000001,36.175356,1.0986122886681098,1.0986122886681098,17,19,0,0,1,0,623,22,20,0,0,1,1
1103,409,2016-03-21,5700 block of West Washington Boulevard Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.768658,41.88238,0.0,1.6094379124341005,20,29,0,6,2,8,624,22,20,2,2,4,3
1104,339,2015-10-24,682 Dixie Ave. Bamberg South Carolina,0.4828313737302301,0,4,Bamberg,South Carolina,-81.0338983,33.3011401,0.0,1.6094379124341005,21,17,0,1,3,4,625,22,20,0,1,3,1
1105,464,2016-07-04,Seventh  Ave and Liberty Ave Pittsburgh Pennsylvania,0.4828313737302301,0,4,Pittsburgh,Pennsylvania,-79.99736259999997,40.4431054,0.0,1.6094379124341005,32,32,0,0,4,5,626,22,17,0,0,1,2
1106,464,2016-07-04,5500 block of South Hermitage Avenue Chicago (Englewood) Illinois,0.4828313737302301,0,4,Chicago (Englewood),Illinois,-87.668219,41.79360429999999,0.0,1.6094379124341005,31,33,5,2,5,6,626,22,17,3,2,5,3
1107,464,2016-07-04,1400 block of W. 107 Street Cleveland Ohio,0.4828313737302301,0,4,Cleveland,Ohio,-81.761476,41.4817352,0.0,1.6094379124341005,30,34,0,3,0,7,626,22,17,0,1,1,1
1108,464,2016-07-04,4000 block of West Southern Avenue Phoenix Arizona,1.3528016467842707,2,6,Phoenix,Arizona,-112.1457402,33.392057300000005,1.0986122886681098,1.9459101490553128,29,35,0,0,0,0,626,22,17,0,0,0,0
1109,464,2016-07-04,1312 Robin Houston Texas,1.2999897393843562,3,2,Houston,Texas,-95.38076600000001,29.756486199999998,1.3862943611198906,1.0986122886681098,33,31,3,5,3,5,626,22,17,3,1,3,1
1110,464,2016-07-04,419 Chauncey St Brooklyn New York,0.6238324625039507,0,7,Brooklyn,New York,-73.91773149999999,40.681963399999994,0.0,2.079441541679836,34,30,0,1,5,3,626,22,17,0,1,2,1
1111,980,2018-12-29,904 S Main St Lima Ohio,0.9010913347279288,1,3,Lima,Ohio,-84.105203,40.7261678,0.6931471805599453,1.3862943611198906,14,20,0,1,0,2,627,27,20,1,0,9,2
1112,887,2018-07-25,7000 block of Bullard Ave New Orleans Louisiana,0.4828313737302301,0,4,New Orleans,Louisiana,-89.9623647,30.0472359,0.0,1.6094379124341005,21,32,0,1,1,1,628,25,20,0,1,1,2
1113,182,2015-01-13,700 block of Oakley Avenue Rockford Illinois,1.0986122886681096,2,2,Rockford,Illinois,-89.1151046,42.283494899999994,1.0986122886681098,1.0986122886681098,18,15,1,0,0,0,629,22,19,4,1,4,1
1114,182,2015-01-13,4100 block of Portsmouth Boulevard Portsmouth Virginia,0.5375278407684164,0,5,Portsmouth,Virginia,-76.4094532,36.824370200000004,0.0,1.791759469228055,17,16,1,0,2,0,629,22,19,0,0,0,0
1115,973,2018-12-14,700 block of Geiger Ct Colorado Springs Colorado,0.9010913347279288,1,3,Colorado Springs,Colorado,-104.7342284,38.84313,0.6931471805599453,1.3862943611198906,17,15,1,0,1,0,630,22,20,0,0,0,0
1116,1029,2019-04-09,5339 Michigan Ave Kansas City Missouri,0.9010913347279288,1,3,Kansas City,Missouri,-94.5628657,39.029042,0.6931471805599453,1.3862943611198906,24,23,0,0,0,1,631,22,21,0,1,0,2
