ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,rand_ind_t,null_indegree,null_outdegree
1,2014-01-03,Farmers Boulevard and 133rd Avenue Queens New York,0.9010913347279288,1,3,Queens,New York,-73.76289840000003,40.6775003,0.6931471805599453,1.3862943611198906,1,6,779,1,7
65,2014-06-13,8600 block of South Figueroa Street Los Angeles California,1.178350206951907,3,1,Los Angeles,California,-118.28228500000002,33.9596113,1.3862943611198906,0.6931471805599453,0,7,780,0,12
736,2017-10-11,15497 SR 93 Pedro Ohio,1.1266065387038702,4,0,Pedro,Ohio,-82.6423305,38.7082949,1.6094379124341005,0.0,0,9,781,0,10
416,2016-04-17,600 block of Westmoreland Street Philadelphia Pennsylvania,1.178350206951907,3,1,Philadelphia,Pennsylvania,-75.1189,39.998675,1.3862943611198906,0.6931471805599453,1,10,782,0,12
416,2016-04-17,200 block of Eastview Road Pelzer South Carolina,0.9010913347279288,1,3,Pelzer,South Carolina,-82.4371328,34.645888799999994,0.6931471805599453,1.3862943611198906,2,4,782,2,10
416,2016-04-17,5021 W St Hwy 107 Edinburg Texas,1.0689760711085556,1,6,Edinburg,Texas,-98.2174663,26.30996510000001,0.6931471805599453,1.9459101490553128,1,10,782,0,8
473,2016-07-19,13th Street and Tyler Avenue West Memphis Arkansas,0.4828313737302301,0,4,West Memphis,Arkansas,-90.16878100000001,35.14333269999999,0.0,1.6094379124341005,13,0,783,7,6
9,2014-01-21,Springfield Avenue  Newark New Jersey,1.1849169104036439,2,3,Newark,New Jersey,-74.2134631,40.7298318,1.0986122886681098,1.3862943611198906,2,7,784,4,3
129,2014-09-28,NW 7th Ave and NW 64th St Miami Florida,0.8317766166719344,0,15,Miami,Florida,-80.20859140000002,25.8341404,0.0,2.772588722239781,3,4,785,3,9
129,2014-09-28,2800 block of Hope Street Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.13121170000002,39.99265379999999,0.0,1.6094379124341005,4,0,785,8,3
688,2017-07-25,1040 Golfair Boulevard Jacksonville Florida,0.9010913347279288,1,3,Jacksonville,Florida,-81.6702158,30.3645442,0.6931471805599453,1.3862943611198906,0,2,786,7,4
674,2017-06-30,1650 Grand Concourse Bronx New York,1.3528016467842707,2,6,Bronx,New York,-73.9110798,40.8434675,1.0986122886681098,1.9459101490553128,0,15,787,2,16
918,2018-09-09,550 S McLean Blvd Elgin Illinois,0.9010913347279288,1,3,Elgin,Illinois,-88.31402209999996,42.0198706,0.6931471805599453,1.3862943611198906,4,5,788,6,0
918,2018-09-09,,0.4828313737302301,0,4,Jacksonville,Florida,-84.389488,33.791638,0.0,1.6094379124341005,8,0,788,5,0
918,2018-09-09,224 W Magnolia St Auburn Alabama,0.9680344001221916,1,4,Auburn,Alabama,-85.48385970000002,32.607092200000004,0.6931471805599453,1.6094379124341005,4,5,788,1,8
1164,2019-10-29,2709 E 7th St Long Beach California,1.661181580682137,3,9,Long Beach,California,-118.1597474,33.7755386,1.3862943611198906,2.302585092994046,0,8,789,4,6
1164,2019-10-29,4700 block of Liberty Heights Ave Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.6957187,39.3316793,0.6931471805599453,1.3862943611198906,3,4,789,3,9
112,2014-08-24,8300 block of South Halsted Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6443353,41.74321060000001,0.6931471805599453,1.3862943611198906,0,4,790,2,11
112,2014-08-24,1013 Carrie Street Augusta Georgia,0.9010913347279288,1,3,Augusta,Georgia,-81.9742662,33.46655459999999,0.6931471805599453,1.3862943611198906,0,4,790,3,9
112,2014-08-24,1400 block of Celis Street  San Fernando California,1.4532374265141534,3,4,San Fernando,California,-118.4461242,34.2860189,1.3862943611198906,1.6094379124341005,0,7,790,6,7
342,2015-10-27,1700 block of Southcrest Drive Fort Worth Texas,0.5375278407684164,0,5,Fort Worth,Texas,-97.345196,32.6707729,0.0,1.791759469228055,3,2,791,3,7
375,2016-01-06,2312 East Magnolia Street Lakeland Florida,1.178350206951907,3,1,Lakeland,Florida,-81.9133782,28.0505584,1.3862943611198906,0.6931471805599453,0,7,792,8,0
292,2015-08-02,2700 block of Garrison Avenue Baltimore Maryland,0.6238324625039507,0,7,Baltimore,Maryland,-76.663854,39.3500062,0.0,2.0794415416798357,2,3,793,5,0
292,2015-08-02,4800 block of West Kamerling Avenue Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.7460866,41.9050743,0.6931471805599453,1.6094379124341005,2,5,793,8,0
292,2015-08-02,Barnard Street Savannah Georgia,0.5375278407684164,0,5,Savannah,Georgia,-81.1003681,32.0630579,0.0,1.791759469228055,2,2,793,4,5
292,2015-08-02,Stanley Avenue and Crescent Street Brooklyn New York,0.6907755278982137,0,9,Brooklyn,New York,-73.8675196,40.66547140000001,0.0,2.302585092994046,2,3,793,3,6
292,2015-08-02,6700 block of South Winchester Avenue Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.67255909999999,41.7720619,0.0,1.6094379124341005,3,0,793,5,0
18,2014-02-16,2600 block of South Harwood Street Dallas Texas,1.1090354888959124,1,7,Dallas,Texas,-96.7790179,32.767340000000004,0.6931471805599453,2.0794415416798357,1,5,794,6,0
18,2014-02-16,4500 block of Charlene Terrace Orlando (Pine Hills) Florida,1.0689760711085556,1,6,Orlando (Pine Hills),Florida,-81.4534046,28.5577794,0.6931471805599453,1.9459101490553128,1,5,794,0,5
18,2014-02-16,Lafayette Street and East Tillman Road Fort Wayne Indiana,0.5375278407684164,0,5,Fort Wayne,Indiana,-85.1193708,41.0171871,0.0,1.791759469228055,4,2,794,4,8
18,2014-02-16, 115 NW 25th St. Fort Worth Texas,0.9680344001221916,1,4,Fort Worth,Texas,-97.34992559999999,32.7897485,0.6931471805599453,1.6094379124341005,1,4,794,13,4
18,2014-02-16,1187 S. Edgewood Ave. Jacksonville Florida,0.9680344001221916,1,4,Jacksonville,Florida,-81.7134144,30.3084697,0.6931471805599453,1.6094379124341005,1,4,794,7,10
495,2016-08-13,6300 block of 11th Avenue Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.3291371,33.98279960000001,0.0,1.6094379124341005,9,0,795,3,6
495,2016-08-13,Jamaica Ave and 105th St Richmond Hill New York,0.4828313737302301,0,4,Richmond Hill,New York,-73.84199749999998,40.6952276,0.0,1.6094379124341005,9,0,795,2,6
495,2016-08-13,1800 Connecticut Ave Joplin Missouri,0.4828313737302301,0,4,Joplin,Missouri,-94.4942593,37.0713043,0.0,1.6094379124341005,9,0,795,7,3
495,2016-08-13,4001 West Fond Du Lac Ave Milwaukee Wisconsin,1.0986122886681096,2,2,Milwaukee,Wisconsin,-87.9635538,43.0795775,1.0986122886681098,1.0986122886681098,1,9,795,9,0
957,2018-11-12,4640 Woods Crossroads Rd Dunn North Carolina,1.178350206951907,3,1,Dunn,North Carolina,-78.5241829,35.30807100000001,1.3862943611198906,0.6931471805599453,3,4,796,2,9
588,2017-01-25,500 block of E 75th St Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.61229200000002,41.7586749,0.0,1.9459101490553128,9,3,797,4,7
1069,2019-06-09,17218 Tarkington Ave Cleveland Ohio,0.9010913347279288,1,3,Cleveland,Ohio,-81.5616993,41.4292685,0.6931471805599453,1.3862943611198906,3,5,798,5,0
1069,2019-06-09,265 N Main St Henning Tennessee,0.9010913347279288,1,3,Henning,Tennessee,-89.572743,35.673603,0.6931471805599453,1.3862943611198906,3,5,798,2,4
1069,2019-06-09,2081 Niagara St Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.90535220000002,42.9411261,0.0,1.6094379124341005,9,0,798,0,13
656,2017-06-01,Beacon Ave and Lillian Ave Saint Louis Missouri,1.178350206951907,3,1,Saint Louis,Missouri,-90.2522415,38.69429270000001,1.3862943611198906,0.6931471805599453,1,3,799,3,6
576,2017-01-01,8000 block of NW 14th Ave Miami Florida,0.6238324625039507,0,7,Miami,Florida,-80.2216086,25.8482844,0.0,2.0794415416798357,8,1,800,2,11
576,2017-01-01,114 North Greyer Street Winstonville Mississippi,0.5375278407684164,0,5,Winstonville,Mississippi,-90.7514931,33.9139987,0.0,1.791759469228055,9,1,800,6,5
576,2017-01-01,9220 Skillman Street Dallas Texas,0.9010913347279288,1,3,Dallas,Texas,-96.7143254,32.9021992,0.6931471805599453,1.3862943611198906,6,1,800,0,8
333,2015-10-10,2405 N Flora Peoria Illinois,0.9010913347279288,1,3,Peoria,Illinois,-89.6012307,40.71705220000001,0.6931471805599453,1.3862943611198906,4,5,801,6,0
333,2015-10-10,6135 Mount Moriah Road Memphis Tennessee,0.583773044716594,0,6,Memphis,Tennessee,-89.85919240000004,35.0699688,0.0,1.9459101490553128,6,4,801,2,7
333,2015-10-10,1900 block of West Boulevard Charlotte North Carolina,0.4828313737302301,0,4,Charlotte,North Carolina,-80.889749,35.214263,0.0,1.6094379124341005,8,0,801,6,0
506,2016-09-03,600 block of North 30th St Wilmington North Carolina,0.9010913347279288,1,3,Wilmington,North Carolina,-77.9069335,34.246132200000005,0.6931471805599453,1.3862943611198906,4,4,802,10,7
506,2016-09-03,100 block of North Seeley Avenue Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6804572,41.97054910000001,0.0,1.6094379124341005,8,0,802,3,4
1098,2019-07-17,N Elder Ave and E Colgate St Lubbock Texas,0.9010913347279288,1,3,Lubbock,Texas,-101.8029804,33.6024732,0.6931471805599453,1.3862943611198906,2,4,803,3,4
1046,2019-05-07,8773 S Ridgeline Blvd Littleton (Highlands Ranch) Colorado,1.1443703995928276,1,8,Littleton (Highlands Ranch),Colorado,-104.997907,39.55595950000001,0.6931471805599453,2.19722457733622,1,7,804,2,8
1135,2019-09-12,1919 Ladera Dr NW Albuquerque New Mexico,0.9010913347279288,1,3,Albuquerque,New Mexico,-106.725903,35.106113,0.6931471805599453,1.3862943611198906,5,3,805,9,0
1135,2019-09-12,1028 Lura Pl SW Albuquerque New Mexico,1.456190225304303,4,2,Albuquerque,New Mexico,-106.6842032,35.0640083,1.6094379124341005,1.0986122886681098,0,12,805,6,0
432,2016-05-11,1400 block of 21st St N Birmingham Alabama,0.9680344001221916,1,4,Birmingham,Alabama,-86.81427099999998,33.53125900000001,0.6931471805599453,1.6094379124341005,3,8,806,6,0
432,2016-05-11,7100 block of South State Street Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.6249088,41.7638514,0.0,1.791759469228055,7,4,806,5,1
710,2017-08-24,10400 block of Balmoral Dr Saint Louis Missouri,1.1266065387038702,4,0,Saint Louis,Missouri,-90.2010733,38.754081,1.6094379124341005,0.0,1,6,807,2,6
206,2015-03-07,3140 Olive St Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.22535359999999,38.6353092,0.0,1.6094379124341005,5,0,808,3,4
501,2016-08-25,Marion Street Bridgeton New Jersey,0.5375278407684164,0,5,Bridgeton,New Jersey,-75.2289425,39.431824,0.0,1.791759469228055,3,4,809,2,6
902,2018-08-17,1600 block of W 65th St Chicago Illinois,0.6238324625039507,0,7,Chicago,Illinois,-87.6642494,41.7758633,0.0,2.0794415416798357,4,6,810,3,0
370,2015-12-21,14600 block of East 14th Street San Leandro California,0.4828313737302301,0,4,San Leandro,California,-122.1344968,37.7097668,0.0,1.6094379124341005,6,0,811,3,0
203,2015-02-28,4300 block of Welbourne Road Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.58794999999998,39.3434499,0.6931471805599453,1.3862943611198906,4,3,812,7,2
365,2015-12-11,5100 block of Park Heights Avenue Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.67506,39.3482879,0.6931471805599453,1.3862943611198906,4,6,813,1,7
365,2015-12-11,200 block of  Brownsville Road Pittsburgh (Mount Oliver) Pennsylvania,0.4828313737302301,0,4,Pittsburgh (Mount Oliver),Pennsylvania,-79.987511,40.415868,0.0,1.6094379124341005,8,0,813,7,0
526,2016-10-08,7301 3rd Ave Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-74.0271053,40.6327104,0.0,1.6094379124341005,5,0,814,5,4
257,2015-06-13,2409 Creston Avenue Bronx New York,0.5375278407684164,0,5,Bronx,New York,-73.8994688,40.8607517,0.0,1.791759469228055,6,6,815,4,0
257,2015-06-13,1623 E. Hudson Street Columbus Ohio,1.3345506928718538,4,1,Columbus,Ohio,-82.96639090000002,40.0134323,1.6094379124341005,0.6931471805599453,0,9,815,4,0
257,2015-06-13,451 North Flynn Street Milledgeville Georgia,0.9010913347279288,1,3,Milledgeville,Georgia,-83.244913,33.08375,0.6931471805599453,1.3862943611198906,3,7,815,2,6
257,2015-06-13,600 block of Highway 279 Fayetteville Georgia,0.9680344001221916,1,4,Fayetteville,Georgia,-84.4555872,33.5326099,0.6931471805599453,1.6094379124341005,2,8,815,6,0
257,2015-06-13,500 block of SE 69th St Oklahoma City Oklahoma,0.4828313737302301,0,4,Oklahoma City,Oklahoma,-97.5033841,35.395178,0.0,1.6094379124341005,7,0,815,12,0
119,2014-09-06,576 Poplar Street Macon Georgia,0.5375278407684164,0,5,Macon,Georgia,-83.62997949999998,32.834754100000005,0.0,1.791759469228055,4,1,816,7,4
119,2014-09-06,2015 Orange Blossom Trail Orlando Florida,0.4828313737302301,0,4,Orlando,Florida,-81.3965152,28.5204997,0.0,1.6094379124341005,7,0,816,6,0
109,2014-08-17,Owens Avenue and H Street Las Vegas Nevada,0.4828313737302301,0,4,Las Vegas,Nevada,-115.1519842,36.1883478,0.0,1.6094379124341005,10,0,817,1,7
109,2014-08-17,Edinboro Street Boston Massachusetts,0.4828313737302301,0,4,Boston,Massachusetts,-71.05969879999998,42.3517686,0.0,1.6094379124341005,10,0,817,1,5
109,2014-08-17,153-38 118th Ave Queens New York,0.4828313737302301,0,4,Queens,New York,-73.78848119999998,40.6808923,0.0,1.6094379124341005,10,0,817,7,0
109,2014-08-17,Purdue Street and Georgetown Avenue East Palo Alto California,0.9010913347279288,1,3,East Palo Alto,California,-122.1377406,37.4789729,0.6931471805599453,1.3862943611198906,3,3,817,0,9
165,2014-12-20,3200 block of Montrose Avenue Rockford Illinois,1.1266065387038702,4,0,Rockford,Illinois,-89.1071791,42.2938571,1.6094379124341005,0.0,1,9,818,0,9
653,2017-05-28,100 block of 6th Street South Phenix City Alabama,0.7694848072384609,0,12,Phenix City,Alabama,-84.99518189999998,32.4359375,0.0,2.5649493574615367,5,0,819,2,7
653,2017-05-28,86 Main Street Paterson New Jersey,1.022730867160378,1,5,Paterson,New Jersey,-74.1730572,40.91971820000001,0.6931471805599453,1.791759469228055,4,3,819,5,0
653,2017-05-28,6103 Hwy. 63 Moss Point Mississippi,0.5375278407684164,0,5,Moss Point,Mississippi,-88.5257491,30.431394,0.0,1.791759469228055,6,0,819,8,0
443,2016-06-04,3600 block of Hudson Street Denver Colorado,1.178350206951907,3,1,Denver,Colorado,-104.9234444,39.7674446,1.3862943611198906,0.6931471805599453,1,9,820,6,5
619,2017-03-22,1133 E Grand Ave Rothschild Wisconsin,1.2542316284596384,5,0,Rothschild,Wisconsin,-89.60953330000002,44.8997294,1.791759469228055,0.0,1,12,821,8,0
1009,2019-02-21,600 N Miles St Elizabethtown Kentucky,1.0986122886681096,2,2,Elizabethtown,Kentucky,-85.8575134,37.702787,1.0986122886681098,1.0986122886681098,3,7,822,1,6
1009,2019-02-21,500 block of Bloom St Baltimore Maryland,0.9680344001221916,1,4,Baltimore,Maryland,-76.63650990000002,39.3083747,0.6931471805599453,1.6094379124341005,5,5,822,4,2
1009,2019-02-21,12800 block of Eastbrook Dr Houston Texas,1.0986122886681096,2,2,Houston,Texas,-95.211621,29.791989500000003,1.0986122886681098,1.0986122886681098,3,7,822,0,6
1015,2019-03-11,291 12th Ave Paterson New Jersey,0.4828313737302301,0,4,Paterson,New Jersey,-74.15204890000003,40.9205806,0.0,1.6094379124341005,8,0,823,4,6
30,2014-03-30,4300 Sunset Road Charlotte North Carolina,0.5375278407684164,0,5,Charlotte,North Carolina,-80.8562731,35.3049935,0.0,1.791759469228055,8,5,824,5,4
30,2014-03-30,,0.5375278407684164,0,5,Starkville,Mississippi,-84.389488,33.791638,0.0,1.791759469228055,8,5,824,1,6
781,2018-01-12,2614 Jenkins Ct Nashville Tennessee,1.2999897393843562,3,2,Nashville,Tennessee,-86.82044549999998,36.1820035,1.3862943611198906,1.0986122886681098,1,8,825,3,7
1027,2019-04-06,6300 block of S Seeley Ave Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.6751244,41.77930720000001,0.0,1.9459101490553128,7,4,826,5,0
1027,2019-04-06,500 block of Kissimmee St Tallahassee Florida,0.4828313737302301,0,4,Tallahassee,Florida,-84.2896729,30.422598200000003,0.0,1.6094379124341005,9,0,826,5,0
0,2014-01-01,Rockingham Street and Berkley Avenue Extended Norfolk Virginia,1.0986122886681096,2,2,Norfolk,Virginia,-76.27893509999998,36.8307885,1.0986122886681098,1.0986122886681098,0,8,827,2,10
345,2015-11-03,Ella Street and Kings Road Jacksonville Florida,1.1849169104036439,2,3,Jacksonville,Florida,-81.69268690000001,30.347467,1.0986122886681098,1.3862943611198906,0,6,828,2,10
803,2018-02-27,1306 Stratford Ave Bridgeport Connecticut,0.4828313737302301,0,4,Bridgeport,Connecticut,-73.1647334,41.1785532,0.0,1.6094379124341005,7,0,829,6,5
69,2014-06-22,Windsor Avenue Windsor California,0.9010913347279288,1,3,Windsor,California,-122.8189032,38.5478719,0.6931471805599453,1.3862943611198906,2,5,830,3,9
1103,2019-07-26,E 10th Ave Kennewick Washington,0.9010913347279288,1,3,Kennewick,Washington,-119.1041854,46.1981784,0.6931471805599453,1.3862943611198906,1,5,831,6,5
721,2017-09-16,920 Lady Street Columbia South Carolina,0.6591673732008658,0,8,Columbia,South Carolina,-81.03768670000002,34.001302200000005,0.0,2.19722457733622,5,5,832,2,10
568,2016-12-16,4300 block of South Rockwell Chicago Illinois,1.0986122886681096,2,2,Chicago,Illinois,-87.6895198,41.8156081,1.0986122886681098,1.0986122886681098,2,8,833,0,9
568,2016-12-16,13th and South Kedzie Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.70594489999998,41.8805157,0.0,1.6094379124341005,7,0,833,8,0
313,2015-09-05,1509 Ashley Street Columbia Missouri,0.4828313737302301,0,4,Columbia,Missouri,-92.3165392,38.9676204,0.0,1.6094379124341005,8,0,834,12,0
313,2015-09-05,5000 block of Hollywood Boulevard Las Vegas Nevada,0.9010913347279288,1,3,Las Vegas,Nevada,-115.0256325,36.1886896,0.6931471805599453,1.3862943611198906,5,6,834,5,4
313,2015-09-05,300 block of Pearl Street Daytona Beach Florida,0.4828313737302301,0,4,Daytona Beach,Florida,-81.0294801,29.213111600000005,0.0,1.6094379124341005,8,0,834,4,4
313,2015-09-05,6800 block of Fieldvale Place Charlotte North Carolina,0.9010913347279288,1,3,Charlotte,North Carolina,-80.9106417,35.16072279999999,0.6931471805599453,1.3862943611198906,5,6,834,4,4
718,2017-09-09,Kings Bend Road Selma Alabama,0.4828313737302301,0,4,Selma,Alabama,-87.02871499999998,32.3944732,0.0,1.6094379124341005,5,0,835,7,4
83,2014-07-09,711 Leaflet Ln Spring Texas,1.5700812585067028,6,1,Spring,Texas,-95.4420109,30.04083199999999,1.9459101490553128,0.6931471805599453,0,9,836,7,0
376,2016-01-07,3800 block of Kerwood Avenue Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-89.9362666,35.2336271,0.6931471805599453,1.3862943611198906,1,1,837,9,0
145,2014-11-08,499 E. Arrow Highway Pomona California,0.5375278407684164,0,5,Pomona,California,-117.7417321,34.0902594,0.0,1.791759469228055,3,1,838,5,3
91,2014-07-23,700 block of Hickory St Braddock Pennsylvania,0.4828313737302301,0,4,Braddock,Pennsylvania,-79.86131809999998,40.4057463,0.0,1.6094379124341005,7,0,839,0,7
662,2017-06-09,East Davis Avenue and New York Avenue Fort Worth Texas,1.3065564428360932,2,5,Fort Worth,Texas,-97.3156891,32.72087310000001,1.0986122886681098,1.791759469228055,1,13,840,9,0
906,2018-08-21,2119 E Alcy Rd Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-89.99202629999998,35.0779873,0.0,1.6094379124341005,6,0,841,1,11
509,2016-09-08,300 block of Lacey St Hot Springs National Park (Hot Springs) Arkansas,0.9680344001221916,1,4,Hot Springs National Park (Hot Springs),Arkansas,-93.07547559999999,34.49885,0.6931471805599453,1.6094379124341005,4,7,842,1,11
509,2016-09-08,8330 Linden Rd Del Valle Texas,1.1266065387038702,4,0,Del Valle,Texas,-97.5890092,30.134963899999995,1.6094379124341005,0.0,2,11,842,6,0
655,2017-05-30,1200 Elliott Dr Middletown Ohio,0.9010913347279288,1,3,Middletown,Ohio,-84.35246240000002,39.50115630000001,0.6931471805599453,1.3862943611198906,3,1,843,5,1
321,2015-09-17,36705 379th Street Geddes South Dakota,1.3621371043387192,6,0,Geddes,South Dakota,-98.6046469,43.2948084,1.9459101490553128,0.0,0,12,844,8,0
321,2015-09-17,500 block of W. Broadwell Street Albion Michigan,0.4828313737302301,0,4,Albion,Michigan,-84.76026089999998,42.2571959,0.0,1.6094379124341005,6,0,844,8,0
